they're just closer to home .	他們只是靠近家 。
if numbers can express the laws of this incredible universe that we live , i reason , through some sort of reverse engineering , we could extrapolate from them some basic structural element of this universe .	如果數字能夠表達出我們生命的基本結構元素 , 通過一些基本結構元素 , 我們可以從它們的宇宙中得到一些基本結構的基礎結構 。
the inmates move from , " i'm a total screwup , i'm a loser , " to , " here's what i don't do well , and here's what i have to do about it . "	氣候變遷是: 「 我是一場失敗者 , 我是一場不幸的 , 我是要做的事 。 」 我就這樣做 。
answer in: 3 answer in: 2 answer in: 1 the key is that the person at the back of the line who can see everyone else's hats can use the words " black " or " white " to communicate some coded information .	答案:1:1關鍵是在線上看到每個人的臉孔 , 可以用 「 黑 」 或 「 黑 」 或 「 黑 」 或 「 白 」 來溝通資訊 。
but i loved it , and i got involved in these slams , and i became the u . k . slam champion and got invited to the poetry world cup in paris , which was unbelievable .	但我很喜歡它 , 我參加了這張照片 , 在巴黎 , 在巴黎的詩歌 , 我參加了這張照片 。
stem cellderived retinal transplants , now in a research phase , may one day restore vision , or part vision , to millions of patients with retinal diseases worldwide .	幹細胞植入研究階段 , 在研究階段 , 可能有一天恢復視覺 , 或視覺 , 在研究階段 , 可能有一天恢復視覺 , 或視覺疾病 。
i wished it had been there when i'd done it the first time , and i'm really excited that it's here now , because the lab that i founded has some data on a drug that might work , and i'd like to show it .	我真的很興奮 , 因為實驗室在我第一次做這件事 , 我真的很興奮 , 因為實驗室發現了一些資料 , 可以做一些資料 , 並且我想要展示它 。
they're tuned such that they easily collapse in one direction to pull the leg out from debris , but they're stiff in the other direction so they capture disparities in the surface .	牠們很輕易地把腿從甲板上移動 , 但它們在地面上移動 , 牠們的腿是很容易的 。
the tricky part is that those signals , those changes that we're after , are extremely subtle , so we have to be very careful when you try to separate them from noise that always exists in videos .	有趣的是 , 這些訊號是這些訊號 , 我們必須非常小心 , 所以你必須非常仔細地檢視這些訊號 , 那些訊號 , 那些訊號 , 那些訊號會發生在影片中 。
when there are trade winds of course the effect disappears , but afterwards , as soon as the wind stabilizes , you see again that the rainfall peaks come back above this area .	隨著風風的風速降低 , 你就會看到 , 隨著風力降低 , 再一次 , 再一次 , 你可以看到雨量的風速降落在這個區域 。
orwell urged us to protect our language because ultimately our ability to think and communicate clearly is what stands between us and a world where war is peace and freedom is slavery .	奧威爾要保護我們的語言 , 因為最終我們要保護我們的語言 , 因為最終我們要保護我們的語言 , 因為最終我們的語言 , 是我們之間的能力 , 和溝通的能力是平和自由的 。
and then she goes , " what if there was like a party , and there was just like a whole bunch of girls and a whole bunch of boys , and there was a bunch of men and women and they just started doing it , mom ?	然後她說: 「 如果有一群男女 , 有一群男女和女子 , 他們就開始做這件事 ?
in the mid20th century , literary critic w . k . wimsatt and philosopher monroe beardsley argued that artistic intention was irrelevant .	在20世紀初期 , 文學論文和哲學家蒙德·威爾斯特和哲學家monroeardsatt和哲學家monroeardsatt和哲學家monroeardsatt和哲學家monroeardley爭論 , 沒有什麼影響 。
now , a study conducted by david binder research and mtv in 2014 it found that 84 percent of young millennials were taught by their families that everyone should be equal .	現在 , 在2014年 , 一個研究和mtv在2014年 , 發現了84%的年輕學者被教導 , 每個人都應該平等 。
if you're a mom trying to manage a budget , and oil was 150 dollars a barrel last summer , and it's somewhere between 50 and 70 , do you plan vacations ?	如果你媽媽試著去管理預算 , 油是150到70歲 , 油是150到70歲 , 油是150到70 , 油是嗎 ?
and we've learned that , in this species and i suspect in others as well these hydrocarbons , this layer of grease on the outside of ants , is different as ants perform different tasks .	我們發現 , 在這個物種和我對其它的同胞 , 這種物種和我對其它的同胞 , 在這個物種上 , 在這個物種 , 和我對其它的同胞胎 , 這種物種和我對其它 , 不如同於螞蟻 , 這種物種和我一樣 。
when you place the dna on a large family tree , you effectively create a beacon that illuminates the hundreds of distant relatives that are all connected to the person that originated the dna .	當你把dna放在一個大型家庭樹上 , 你就會創造一個大型的雙胞胎 , 建立一個大型的雙胞胎 , 建立一個大家庭的雙胞胎 。
my instinct tells you that any improvement would be rather slight , because they were designed as functions of the system they were designed to fit , and as i said , type is very adaptable .	我的意思是 , 只要我說 , 任何改善都很適合 , 因為他們設計的功能是適應的 。
cynthia breazeal: so kismet interacted with people like kind of a nonverbal child or preverbal child , which i assume was fitting because it was really the first of its kind .	塞雷尼亞·布瑞克:像一種非一般的孩子或不平等的孩子 , 我以為是這樣 , 因為它是最初的 。
you're looking at the entire northwestern gulf of mexico ; you're looking at one toxic dinoflagellate bloom that can kill fish , made by that beautiful little creature on the lower right .	你看到的是墨西哥灣的墨西哥灣 , 看到了墨西哥灣的小生物 , 牠們在右邊的小生物 。
i had saved a few hundred photos of dodo skeletons into my " creative projects " folder it's a repository for my brain , everything that i could possibly be interested in .	我用了幾百張照片 , 把照片放在我的大腦裡 , 讓我可以對我的大腦有興趣 。
so what's goliath ? he's heavy infantry , and his expectation when he challenges the israelites to a duel is that he's going to be fighting another heavy infantryman .	所以 , 他的期望是 , 他的期望是 , 他的期望是他要打造一個巨大的鋼琴 , 他的期望 , 他的期望 , 他的期望 , 他的期望 , 他的期望 , 他的期望 , 他的期望 , 他的期望 , 他的期望 , 他的期望 , 他的期望 , 他的期望 , 他的期望是他
so female vcs asked male entrepreneurs promotion questions and then turned around and asked female entrepreneurs prevention questions just like the male vcs did .	女性企業家會問女性企業家的主題 , 問女性企業家的預防問題 , 如男性企業家一樣 。
so this was prozac , this was zoloft , this was a black jellybean and this was muscle relaxant , all of which were the medications that the impatient was taking .	所以這是一個黑色的鋼琴和肌肉 , 所有這些都是用來吸引的藥物 。
now , if you're playing doubles , then the person on your side of the net is in a nonzerosum relationship with you , because every point is either good for both of you positive , winwin or bad for both of you , it's loselose .	現在 , 如果你在玩雙面 , 你的雙面是雙胞胎 , 或壞兩者 , 你的雙胞胎是不一樣的 , 因為每次都要是對你來說 , 或壞的兩者 , 都是好的 。
all these guys are smoking cigarettes , and then i get an email , and they all quiet down , and in fact you can hear the chainsaw really , really faint in the background , but no one had noticed it until that moment .	所有這些人都是抽菸 , 然後我得到了電子郵件 , 然後我收到電子郵件 , 然後我得到電子郵件 , 實際上你可以聽見很糟糕的背景 , 但沒有人注意到那個時刻 。
so if you need to have some image of what's happening in the stock market right now , what you can picture is a bunch of algorithms that are basically programmed to hide , and a bunch of algorithms that are programmed to go find them and act .	所以如果你需要在股票市場上看到的演算法 , 你可以看到這些演算法的演算法 , 是要找出它們和行為的演算法 。
some believe that annapurna first appeared in the sacred city of kashi , or the place of freedom , on the banks of the ganges— where she opened a kitchen to fill the bellies of the people until they could eat no more .	有些人相信阿拉伯在聖誕生的城市裡 , 在那裡 , 她開了一支廚房 , 開了一支廚房 , 在那裡 , 在那裡 , 她開了一支廚房 , 在那裡 , 在那裡 , 她開了一支廚房 , 在那裡 , 在那裡 , 她打開了廚房 , 讓人們直到他們能吃不多 。
there are blood tests which are making progress that would pick up down syndrome more clearly and earlier in pregnancies than ever before , making it easier and easier for people to eliminate those pregnancies , or to terminate them .	有血液檢測會比較容易 , 讓人們更容易消失 , 更容易讓人們更容易、更容易、更容易、更容易、更容易、更容易消失 。
and the idea was to put mcsweeney's mcsweeney's quarterly , that we published twice or three times a year , and a few other magazines we were going to move it into an office for the first time .	這個想法是把mcsweeney的mcsweenymcsweenymcsweeneymcsweeneymcsweeney的三次 , 第二次 , 我們在辦公室裡 , 或三次 。
specifically , i have used a brainscanning technique called electroencephalography , or " eeg " in short , which involves wearing a cap studded with electrodes , 128 in my case .	特別是 , 我用了一個大腦掃描儀器 , 叫做 「 eee 」 或 「 eeg 」 , 用一個大腦掃描儀器 , 用一個大腦掃描儀器 , 叫做 「 eee 」 , 或 「 eeg 」 , 可以用一個大腦掃描的技術 , 叫做 「 eeg 」 , 用一個大腦掃描儀器 , 叫做 「 eee 」 , 兩8個 。
now , i mention squeak because sebastian's first guest happened to see a rather large mouse run across the kitchen , and she promised that she would refrain from leaving a bad review on one condition: he got a cat .	我剛剛提到的 , 她承認 , 她承認 , 她承認 , 她承認 , 她承認他在廚房裡的第一個客戶看到一個很大的老鼠 , 她承認 , 她承認 , 她承認 , 她承認 , 她承認 , 她承諾 , 她要在廚房裡看不到一件事 。
but in fact , this is the littleknown fact that i didn't realize at the time: deforestation accounts for more greenhouse gas than all of the world's planes , trains , cars , trucks and ships combined .	但事實上 , 我沒有意識到 , 地球的植物、汽車、卡車、汽車、卡車、卡車、卡車和運輸系統都不夠 。
so , i don't really have time to talk about those things , but i did want to put them up there , just to give you a sense that there really are solutions to controlling the evolution of harmfulness of some of the nasty pathogens that we're confronted with .	我沒有時間去談論這些東西 , 但是我想要把它們放進去 , 只是給你看一些那些東西 , 只是給你看一些我們面對的氣候變化 。
but also to challenge the notion of suspension of disbelief such that in the last act of macbeth , if he or she wants you to associate the parable that you're seeing with dallas , with your real life , he or she can do so .	但同時也要挑戰你在過去的一場演說 , 如你所見的 , 或她想要你去看你所見到達拉斯 , 或她想要你去看待你的真實生活 , 或她想要的 。
what's certain is , all the guerrillas' manipulation was so damaging to us that even today , among some of the hostages from back then , tensions linger , passed down from all that poison that the guerrillas created .	基本上 , 每一件事是 , 每位女士們都很激動 , 每一部分都在那一刻 , 來自於那一邊 , 一開始 , 多數人的手段 , 都被迫害了 。
first , scientists dissolve boiled egg whites in water with a chemical called urea , a small molecule that acts as a lubricant , coating the proteins' long strands and making it easier for them to glide past each other .	首先 , 科學家們把蛋白質放在水中 , 叫做 「 蛋白質 」 , 一個小分子 , 讓它們互相撞擊 , 讓它們互相撞擊 。
the result is that other people become more valuable alive than dead , and violence declines for selfish reasons . as wright put it , " among the many reasons that i think that we should not bomb the japanese is that they built my minivan . "	結果是 , 其他人變得更有價值 , 不論我們應該不是炸彈日本 , 而暴力決定我們應該不是炸彈日本 , 而暴力決定 , 我認為我們應該不是炸彈日本 , 讓其他人變得更有價值 。
there was a thousand responses , and this one stood out to me because it was representative: " political correctness is a pathological system that lets liberals dominate a conversation , label , demonize and shout down the opposition . "	有一千個回應: 「 政治正確的理念是: 「 政治正確的理念是: 「 政治正確的理念是: 「 政治正確 」 是: 「 政治正確 」 是: 「 政治正確 」 是: 「 政治正確 」 是: 「 政治正確 」 是: 「 政治正確 」 是: 「 政治正確 」 是: 「 政治正確 」 是: 「 政治正確 」 是 「 政治正確 」 。
so , basically like da bomb what dominicanamerican benevolent organization for mothers and babies does is , basically , we try to advocate for students who show a lot of academic promise and who also happen to be mothers like me .	所以 , 基本上 , 基本上 , 我們試著為母親和嬰兒做的 , 基本上 , 我們試著去參加一些學術保健組織 , 基本上 , 我們試著去參加一些學術保健 , 基本上 , 基本上 , 我們試著去參加一些學術保健 , 和嬰兒 。
so while we're making sweeping progress in human health , in technology , in education and design , we are doing dangerously little to help the victims and we are doing far too little to stop and prevent the wars that are driving them from their homes .	因此 , 在科技上 , 教育和設計 , 我們正在進行危險的進步 , 來幫助受害者 , 不停止 , 為了幫助受害者 , 並且防止警告 , 為了幫助受害者 。
now i say this all with remorse , and i was feeling a tremendous amount of remorse at that time , but i was conflicted , because , while i was feeling remorse , i was excited , because i didn't get caught .	我在那時候感到很興奮 , 因為我沒有被逮捕 , 我很興奮 , 因為我沒有被逮捕 。
and while i was pursuing my degree , a new war was raging , and thanks to modern body armor and military vehicles , service members were surviving blast injuries they wouldn't have before .	當我在追求新戰時 , 一個新的戰爭正在緩慢 , 和軍事軍隊、軍隊 , 和軍事軍隊的傷害 , 服務成員 , 他們不會有過 。
through engaging , i believe that we may reach a better understanding , a deeper understanding , of our own beliefs and preserve the ability to solve problems , which we can't do if we don't talk to each other and make an effort to be good listeners .	透過參與 , 我相信我們能更深入了解、更深的理解、更深的理解、更深的理解、更深的理解、更深的理解、更深的理解 , 而我們不能彼此溝通 , 才能成為好的聆聽者 。
it's a quantitative expansion of neocortex , but that additional quantity of thinking was the enabling factor for us to take a qualitative leap and invent language and art and science and technology and ted conferences .	這種額外的擴張 , 但這額外的擴張是 , 我們要採取一種普遍性的擴張 , 創造語言、藝術、藝術、藝術、科學、科技和ted會議 。
tc: because , of course , classic latin and ballroom dancing isn't just a system of dancing ; it's a way of thinking , of being , of relating to each other that captured a whole period's values .	tc:因為 , 當然 , 經典拉丁和巴爾的舞蹈 , 不只是一個舞蹈 , 而是一種思考 , 彼此之間的價值觀 。
i also learned that our most admirable education reformers , people like arne duncan , the former us secretary of education , or wendy kopp , the founder of teach for america , had never attended an inner city public school like i had .	我也學到了最多的教育改革 , 像是阿尼德·杜尼 , 美國的教育改革 , 像阿尼德·布蘭克 , 美國的教育改革 , 像阿尼德·布蘭克 , 美國的教育改革 , 都沒有在美國的教育改革 。
he said , " you know in 'tom and jerry , ' when jerry wants to escape , and then tom locks the door and swallows the key and you see it bulging out of his throat as it travels down ? "	他說: 「 你知道嗎 ? 一旦喬爾要逃跑 , 你就會看到他在原子和室內 , 然後把他的喉嚨帶進去 , 走下去 。 」
which is why i started writing feverishly upon my return from cape town , resulting in a book coauthored by tom , that we hope can be of use to people from both ends of the perpetratorsurvivor scale .	這就是為什麼我開始寫作很棒的一本書 , 我們希望能用在一本書中 , 讓大家從波特的小鎮上 , 到處都可以用 , 來到我們希望能用到最多的一本書 , 讓大家從大眾的角度來看 。
weakened from her pregnancy , bai su zhen desperately summoned a fleet of shrimp soldiers and crab generals to subdue the monk , and waves to put out the blaze .	從她的懷孕中 , 她的心靈神奇地 , 把布拉拉帶到巨人 , 把布拉克和螃蟹帶回來 。
and then for the consumers , for everyone else in the audience , let me simply summarize it by saying , increasingly , what we what will make us happy , is spending our time and our money satisfying the desire for authenticity .	為了消費者 , 在觀眾裡 , 讓我說的是 , 為了消費者 , 所有人都能讓我們快樂 , 讓我們享受更多的渴望 , 讓我們快樂 。
in order to become lasting memories , these sensory experiences have to be consolidated by the hippocampus , influenced by the amygdala , which emphasizes experiences associated with strong emotions .	為了要成為過去的記憶 , 這些感官體驗會隨著強烈的感官體驗 , 這些感官體驗和強烈情緒的影響 。
reason can lay out a road map to peace and harmony if the reasoner wants peace and harmony , but it can also lay out a road map to conflict and strife if the reasoner delights in conflict and strife .	理想和平衡和平衡和平衡和平衡和平衡 , 如果理想和平衡和平衡和平衡 , 如果理想和平衡和平衡 , 也可以拉出一條路線來衝突和平和和平 , 同時也要和平和和平等同理心的衝突和諧 。
it's what bryan stevenson at the equal justice initiative calls the narrative of racial difference , the story we told ourselves to justify slavery and jim crow and mass incarceration and beyond .	這是布萊恩·史帝芬森 , 關於種族歧視的敘述 , 我們告訴自己 , 大規模監獄和監獄 , 和大量監獄和監獄 。
there it was , dancing the night away at an lcd soundsystem concert , traveling with my brother and best friend or with a college buddy on a boys' trip to meet a group of great guys i never met before .	在那裡 , 晚上 , 去參加一群偉大的小朋友 , 或在一群我未見過的好朋友 , 和朋友或同學會議會議會上演奏 。
together , all of us today can offer that same specialized care that crystal received by recognizing that children's respite and hospice care is a critical component missing from our healthcare landscape .	今天 , 我們所有人都能提供同樣的特殊的醫療保健 , 透過辨識孩子的健康照護和保健的關聯 。
even after writing eleven books and winning several prestigious awards , maya angelou couldn’t escape the nagging doubt that she hadn’t really earned her accomplishments .	即使在寫了一本書中 , 幾位傑出的懷孕期間 , 艾倫·卡洛無法逃避她的成果 , 還沒穿過她的成果 。
put another way , media is increasingly less just a source of information , and it is increasingly more a site of coordination , because groups that see or hear or watch or listen to something can now gather around and talk to each other as well .	另一方面來說 , 媒體越來越多 , 不僅僅是資訊的一部分 , 越來越多的資訊 , 可以聚集在一起 , 互相分享 , 或聽見或聽見、聽見、聽見、聽見、聽見、聽見、聽見或聽見的事物 。
so they built the blade of light , and it's a very thin ribbon of steel , the world's probably the flattest and thinnest suspension bridge there is , with cables that are out on the side .	所以他們建構了這塊石頭 , 世界上最薄薄的鋼鐵是鋼鐵 , 而它是鋼鐵 , 世界上最最漂亮的橋樑 , 是鋼鐵 , 它是鋼琴的大樓 。
i hope that some of these ideas were at least provocative enough for managers and bosses and business owners and organizers and people who are in charge of other people , to think about laying off a little bit , and giving people more time to get work done .	我希望這些想法是為了管理者、企業家、企業家、企業主導、組織者以及企業主持人、組織者 , 和企業主持人 , 並且讓大家更多時間去做這件事 。
so , i went back to the computer , and i bought five large fries , and scanned them all . and i was looking for some kind of food theme , and i wrote some software to automatically lay out frenchfry images .	所以我回到電腦 , 我用了五個大型的電腦 , 去找一些軟體可以自動地掃描它們 。
so , the first thing that you might notice about the mapping site is just the fluidity of the zooming and the panning , which , if you're familiar at all with seadragon , that's where it comes from .	首先你應該要注意到的是 , 只要你熟悉的水平線 , 只是它的流體 , 像是大部份 , 不論你熟悉的 , 是來自於它 。
battling rumination is hard , but if you stick to your guardrails , if you ritualize the transition from work to home , and if you train yourself to convert ruminations into productive forms of thinking , you will succeed .	戰鬥是很困難的 , 如果你訓練自己轉移到家裡 , 如果你訓練自己轉移到家裡 , 就會成功 , 如果你訓練自己轉變為有生產力的思想 , 你會成功 。
there was nothing special about this very typical political portrait of the time , except that for the first time , an individual of color , in that case , jeanbaptiste belley , was actually named and acknowledged in a painting .	沒有任何特殊的政治肖像 , 尤其是在一幅畫上 , 尤其是名字 , 尤其是名字 , 尤其在畫畫上 。
it was a mindset that served me well until it didn't , until i was confronted with something i couldn't manage my way out of ; until i found myself saying into the phone , " but i have a son , " because it was all i could think of to say .	一開始 , 直到我找到我自己在電話上找到自己 , 直到我找到我自己說的 , 直到我找到我自己說的 , 直到我找到我自己說的 , 直到我找到我自己說的 。
by novelty i mean something new in qohelet's sense , not merely something that's changed , but a significant change with lasting effects , where people really would say , " look , this is new , " and , preferably , " good . "	我的意思是新 , 不論是新事物的改變 , 很有意義 , 不只會改變 , 但很有意義的改變 , 人們會說: 「 看 , 好 , 好 。 」
there isn't time to go into it , but it's including things like tree nurseries , methods of farming most suitable to this now very degraded , almost desertlike land up in these mountains .	沒有時間去到它 , 但它也包括像是樹林 , 像是樹林 , 像是樹林 , 在這些山坡上 , 最可塑造的東西 。
so , in order to get the intimacy , to share that experience with you , the guys the two most popular mounts there was a camera on the turret , the gun turret , and then on the dashboard of the humvee .	所以 , 為了要讓大家分享這個經驗 , 和你 , 兩位最受歡迎的手段 , 和你一起 , 和你一起 , 和你一起 , 和你一起經歷 , 和你一起經歷 , 最受歡迎的手段 , 和你 , 相機 , 相機 , 相機 , 相機 , 相機 , 相機 , 相機 。
so , we gave it all back , and then we set up three foundations , working on some of the major problems of the world: illiteracy , poverty , pandemic diseases particularly hiv/aids and set up these three foundations , and put the money into that .	我們把這三個基礎放在世界上最嚴重的問題:疫苗、貧窮、貧窮、貧窮、貧窮、貧窮、貧窮、貧窮、貧窮、貧窮、貧窮、貧窮、貧窮、貧窮、貧窮、貧窮、貧窮、貧窮、貧窮、貧窮、貧窮、貧窮、貧窮、貧窮、流感疾病 。
any place you see a differential , there're some interesting questions . there's some questions as to what you should be doing with this stuff . but again , coal . maybe the same stuff , maybe the same system , maybe bioenergy , and you're applying exactly the same technology .	你所看到的 , 有點有趣的問題 , 可能是同一個系統 , 或許是同一個體驗 , 還有一些有趣的問題 , 或許是同一個技術 。
but by the time i was documenting the migrant trail in guatemala in the late 2000s , most americans had no connection to the increasing levels of violence , impunity and migration in central america .	但是 , 當我在2000年時 , 大部分美國人都沒有聯合國監視 , 大部分美國人都沒有關聯 , 大部分美國人都沒有關聯 , 包括暴力、貧困和遷徙 。
now , there is a part of vision that's like a camera: the eye has a lens that focuses an image on the back of the eye where there are 130 million photoreceptors , so the eye is like a 130megapixel camera .	現在 , 有1300萬個攝影機 , 眼睛有1300萬個攝影機 , 眼睛有1300萬個攝影機 , 眼睛有1300萬個攝影機 , 眼睛有1300萬個攝影機 。
and so recycling the material requires an enormous amount of heat , because think about it: co2 is so dilute in the air , that material is binding it really strong , and so you need a lot of heat in order to recycle the material .	回收材料需要很多熱能來回收這些材料 , 因為想想:二氧化碳 , 需要很多熱能來回收這些材料 。
but 4 . 5 billion years ago , when the sun formed in a cocoon of hundreds of other stars , any one of those stars could have gotten just a little bit too close to sedna and perturbed it onto the orbit that it has today .	但4.5億年前 , 當太陽形成在軌道上 , 每一顆星星都可以在軌道上 , 任何一顆恆星都能得到太多的軌跡 。
i was trapped on a small rock about the size of a sheet of paper in sandals and board shorts , in between an 80 degree c river and a hot spring that , well , looked like this , close to boiling .	我被困在大小的小岩石上 , 在80度的水泥裡 , 像這樣 , 靠近地板上 。
but where i really learned about octopus was in the field , as a filmmaker making films with them , where you're allowed to spend large periods of time with the animals , seeing octopus being octopus in their ocean homes .	但是我在電影中學到章魚 , 花了很多時間和動物 , 看章魚在電影裡拍攝 , 拍攝這些動物 , 看章魚在電影中拍攝 。
you have to understand about bullets that they go a lot faster than sound , so if someone shoots at you from a few hundred meters , the bullet goes by you , or hits you obviously , half a second or so before the sound catches up to it .	你必須了解 , 聲音比聲音更快 , 所以如果有人從幾百公尺的角度來看 , 一半秒 , 或撞擊你 , 一半秒鐘 , 或撞擊你 , 聽起來很快 。
they were also know as the vip boys of monrovia , terrifying smalltime drug addicts whose presence could instill a tremendous amount of fear , although they could not legally carry guns .	他們也知道在蒙羅維亞的男孩 , 即使他們不能法律槍枝 ,
: [on this planet 1 . 6 billion people don't have access to electricity refrigeration or stored fuels this is a problem it impacts: the spread of disease the storage of food and medicine and the quality of life .	第六十億人沒有取得電力 , 或儲存食物的食物、醫療品質 , 或儲存食物的食物、醫療品質 。
a quote by bertrand russell , " all the labor of all the ages , all the devotion , all the inspiration , all the noonday brightness of human genius are destined to extinction .	一句 「 所有的工程師 , 所有人的天賦 , 所有人的一切都要滅絕了 , 所有人的一切都要滅絕了 。
simple technologies , like wallmounted devices that display how much power your household is using , and what kind of results you'll get if you turn off a few lights these can actually have a direct positive impact on your energy footprint .	簡單的技術 , 像是牆壁的電池 , 利用這些電池 , 可以讓你們的房子有多少電力 , 只要你用多少電力 , 你就會得到多少電力 。
as i set out to understand depression , and to interview people who had experienced it , i found that there were people who seemed , on the surface , to have what sounded like relatively mild depression who were nonetheless utterly disabled by it .	當我開始了解憂鬱症時 , 我發現在表面上 , 表面上有聽障的人 , 表面上有聽見的聲音 , 表面上 , 表面上有聲音 , 像是相對的憂鬱症 。
one day that eye may be that of an intelligent alien , and the sooner we eschew our narrow view of evolution the sooner we can truly explore our ultimate origins and destinations .	有一天 , 可能是有智慧的外星人 , 很快的 , 我們就能真正探索我們的終極目標和目的 。
the phrase that you want , if you're a graduate student or a postdoc or you're a professor , a 38yearold economics professor , is , " i'm an empiricist .	你想要的 , 如果你是一位教授、教授、教授、38歲的經濟學教授 , 我是個教授 。
just as the police in ferguson possess hightech military weapons and equipment , so too do police departments across the united states possess hightech surveillance gear .	正如警察在美國警察局高科技監控的警察 , 和裝備的警察也一樣 。
and if i write a story that i'm enjoying while i'm writing it and i can't wait to see what happens next , then i'm hoping that a large proportion of the public will feel the same way , and they'll enjoy it too .	如果我寫一個故事 , 我很享受 , 而且他們也能享受它 , 而且他們也能享受它 。
in the context of the film , this is a deepspace battle station of the galactic empire , capable of annihilating planets and civilizations , and in reality it measures about four feet by two feet .	在電影中 , 電影的一部分是galicempire , 它能測量地球和文明的速度 , 幾乎是兩英尺 。
i saw my own internist last week , and he said to me , " you know , " and he told me something that everyone in this audience could have told me for free , but i paid him for the privilege , which is that i need to lose some weight .	我見到我身為他的特權 , 他對我說: 「 你知道嗎 , 他告訴我 , 他對我說: 「 你知道嗎 ? 」 他對我說: 「 你知道嗎 ? 」 他對我說: 「 你知道嗎 ? 」 他對我說: 「 你知道嗎 ? 」 他對我說: 「 你知道嗎 ? 」 他對我說: 「 你知道嗎 ? 」 他對我說: 「 你知道嗎 ? 」 他告訴我 , 在座所有人都能說 ,
now , retrofits are often accused of being examples of faux downtowns and instant urbanism , and not without reason ; you don't get much more phony than an astroturf town green .	回應 , 回應是被指導到的城市主義 , 而不是因為你沒有理由 , 你沒有理由 , 不是因為你沒有任何理由 , 不是因為你沒有理由 , 更不適合華盛頓的城市主義 。
i figured i'd have to do that ad , because i'm an entrepreneur , and " entrepreneur " says " somebody who does what they want to do , because they're not broke enough that they have to get a real job . "	我以為我必須做一件事 , 因為我是個企業家 , 《企業家》說: 「 創業家 , 創業家 」 說: 「 有人想要做這件事 , 因為他們不夠好 , 才能得到真正的工作 。 」
and for those people that don't want to do either of those things , maybe they can cook , so we pick them seasonally and then we go on the street , or in the pub , or in the church , or wherever people are living their lives .	為了那些不想做的事 , 或許他們可以烹飪 , 我們就在街上 , 或在街上 , 或在街上 , 或在教堂上 , 或在街上 , 或在街上 , 或在街上 , 或在街上 , 或在街上 , 或在街上 , 或在街上 , 或在街上 , 或在街上 , 或在街上 , 或在街上 ,
those are the critical questions , and what we have learned from pisa is that , in highperforming education systems , the leaders have convinced their citizens to make choices that value education , their future , more than consumption today .	這些都是重要的問題 , 而我們從教育體制中學到的是 , 在高階層的教育系統中 , 領導者說服他們的公民來做出選擇 , 在高度的教育系統中 , 領導者說服他們公民來做出選擇 , 如今 , 在高階級的教育系統中 , 領導者說服他們的公民去做選擇 。
when yared was seven years old his father died , and his mother sent him to go live with an uncle , who was a priest of the ethiopian orthodox tradition , one of the oldest churches in the world .	當他爸爸死了時 , 他媽媽帶他去世上七歲的父親 , 世上最古老的教堂之一 。
the microscope is a guide rna , which brings the scissors to the place we want to cut and says , " here it is , " and the enzyme crispr just cuts and repairs the dna in the way we want .	顯微鏡是指導rna , 把剪刀帶給我們想要的剪刀 , 把剪刀帶給我們想要的部分 。
bread has migrated to tropical countries , where the middle classes now eat french rolls and hamburgers and where the commuters find bread much more handy to use than rice or cassava .	麵包已經遷移到熱帶的國家 , 目前中產階級的國家 , 目前中產階級的農夫和漢堡 , 和漢堡和漢堡 , 比較多手去吃法國 , 或卡薩瓦 。
the media at the time began to use the two almost interchangeably gay and aids and at the 1984 republican national convention , one of the speakers joked that gay stood for: " got aids yet ? "	當時 , 在1984年 , 同性戀和愛滋病 , 同性戀愛滋病 , 一開始 , 同性戀愛滋病 , 一名同性戀者jod: 「 愛滋病 ? 」
and i think that sometimes we develop grand concepts of what happiness might look like for us , but that , if we pay attention , we can see that there are little symbols of happiness in every breath that we take .	我認為 , 有時候我們有時會發展出大量的概念 , 好像我們能看到 , 有時 , 我們就會看到 , 每一種快樂的快樂 。
merging your phone and diagnostics , for example , measuring your blood glucose on your iphone and sending that to your physician , so they can better understand and you can better understand your blood sugars as a diabetic .	把你的血糖和診斷換成糖尿病 , 用手機和診斷來了解你的血糖和診斷方式 。
now , before i explain to you why it is that i can be good at something i'm so bad at , let me throw another spanner of contradiction into the work by telling you that not long after i worked out why that was , i decided to quit comedy .	對我來說 , 我決定要留下一件事 , 我決定要留下一件事 , 我決定要放棄的 , 好吧 , 我決定要做好事 。
and there's been a shift in my thinking over time , in that , if you had asked me at 15 years old , if i would have traded prosthetics for fleshandbone legs , i wouldn't have hesitated for a second .	當時我在15歲時 , 如果我在15歲時 , 如果我有著傳統的義肢 , 如果我在15歲時 , 我不會有任何人的義肢 。
that initial rejection taught me that conservation is , at its core , a journey in listening deeply , to understand the pressures and realities that communities face through their dependence on nature .	這種基本的壓力和真實的壓力和真實性 , 對於自然的壓力和真實的壓力和真實性 。
this isn’t so difficult , but to survive in this new body , the virus must mount a successful infection before it’s caught and broken down by an immune response .	這並非如此困難 , 但在這個新身體中 , 病毒必須在這個新身體中生存 , 病毒必須抵達一個成功的感染 , 讓它被傷害 , 反而被傷害 。
and i hope , and one of my biggest dreams , is that , with our growing awareness about the consciousness of others and our relationship with the rest of the animal world , that we'll give them the respect and protection that they deserve .	我希望 , 其中一個我最偉大的夢想之一 , 就是 , 透過我們的意識 , 與其它的動物世界互動 , 我們會給予他們保持的意識和保護 。
